id,name,description,city,state
320235,"X-RAY OPTICAL SYSTEMS, INC.",,East Greenbush,NY
320257,FEDERAL STRATEGY GROUP,Government Relations,Washington,DC
320270,"ROBERT ROSE CONSULTING, INC.",,Baton Rouge,LA
320292,WANNER ASSOCIATES,Lobbying firm,Harrisburg,PA
320337,"ACS FEDERAL SOLUTIONS, INC.",,San Francisco,CA
320350,DELOITTE & TOUCHE LLP,,Washington,DC
320372,"INTERACTIVE ADVERTISING BUREAU, INC.",,Washington,DC
320394,"SOMMERS, TODD",,PHOENIX,AZ
320417,"ARRAY DIGITAL INFRASTRUCTURE, INC. (FKA U.S. CELLULAR CORP)",Wireless service provider,Chicago,IL
320430,"EMERGENCY RECOVERY ASSISTANCE, LLC (ERA)",consulting - disaster assistance/recovery,Deputy,IN
320452,CATHERINE R.NOLAN LLC,,Chevy Chase,MD
320474,VEH LLC,Lobbying consulting firm,Washington,DC
320496,RITE AID CORPORATION,,Harrisburg,PA
320510,GOOGLE CLIENT SERVICES LLC,,Washington,DC
320554,TERESE GHIO,Government Relations Consultant,Poway,CA
320576,ARAMARK,,Philiadelphia,PA
320598,STELLA WALKER AND ASSOCIATES INC,Electrical Services,Jackson,MS
320612,NORTH STAR STRATEGY,,BETHESDA,MD
320656,OPEN INTERNET COALITION,,Washington,DC
320678,NATIONAL ASSOCIATION OF CONSERVATION DISTRICTS,,Washington,DC
320714,MS. JEANNE CONNELLY,Government Affairs Consulting,Washington,DC
320736,JOSEPH TREPEL,,ROCKVILLE,MD
320758,PARENTALRIGHTS.ORG,Passage of a Parental Rights Amendment to the U.S. Constitution to protect parental rights,PURCELLVILLE,VA
320771,OFFSHORE MARINE SERVICE ASSOCIATION,Trade Association representing vessel owners and operators of offshore energy producers.,New Orleans,LA
320793,JST STRATEGIES LLC (JOCHUM SHORE & TROSSEVIN PC),Government Affairs,Arlington,VA
320816,MATTHEW B. DEMPSEY PUBLIC AFFAIRS CONSULTING GROUP,,TALLAHASSEE,FL
320838,CRUISE LINES INTERNATIONAL ASSOCIATION,"Trade association for the cruise industry; education of agents, marketing/promotion, lobby",Washington,DC
320851,WASSERMAN & ASSOCIATES,,Washington,DC
320873,AMERICAN COLLEGE OF RHEUMATOLOGY,,ATLANTA,GA
320895,NEW YORK AFFORDABLE RELIABLE ELECTRICITY ALLIANCE,Advocating on behalf of alternative energy,New York,NY
320918,"KOUNTOUPES DENHAM CARR & REID, LLC",Federal lobbying and consulting services,Washington,DC
320931,"RINGLEY POLICY GROUP, LLC",Federal government affairs consulting,Bethesda,MD
320953,MR. CHARLES A STEK,,Highland,MD
320975,GORDON & REES LLP,,PHOENIX,AZ
320997,"FARM CREDIT EAST, ACA (FORMERLY KNOWN AS FIRST PIONEER FARM CREDIT, ACA)",,Enfield,CT
321010,"FEINSTEIN, FREDERICK",,TAKOMA PARK,MD
321032,"MAX CLELAND, LLC",,ATLANTA,GA
321054,TALMADGE BRANCH,,Baltimore,MD
321076,MR. AARON MULLINS,Lobbying / Consulting,Washington,DC
321098,"ENSCO, INC.",,Falls Church,VA
321112,"OMNICARE, INC.",,Washington,DC
321134,ALBERT JACQUEZ,,Dunn Loring,VA
321156,ANDREWS KURTH LLP,Law firm,Washington,DC
321178,"PRINCIPLED STRATEGIES, LLC","Government Relations, Defense, National Security, Intelligence",Washington,DC
321191,ORGANIC TRADE ASSOCIATION,Trade Association,Washington,DC
321214,"OUTDOOR POWER EQUIPMENT INSTITUTE, INC.",,ALEXANDRIA,VA
321236,JAMES PALUSKIEWICZ,,Washington,DC
321258,DKRW ADVANCED FUELS LLC,,Houston,TX
321293,POKER PLAYERS ALLIANCE,,Washington,DC
321316,NEC CORPORATION OF AMERICA,Information and Communications Technology,Irving,TX
321338,COLLEEN KELLY,,Bethesda,MD
321351,"HATCH & PARENT, A LAW CORPORATION",,SACRAMENTO,CA
321373,UNIVERSITY OF KANSAS,,Washington,DC
321395,VECTOR SOLUTIONS LLC,,ARLINGTON,VA
321418,SUSAN CARVER,,Wallace,NC
321431,JAKA CONSULTING GROUP,Government Affairs,Reston,VA
321453,"CARLTON FIELDS, P.A.",,TAMPA,FL
321475,UNIVERSAL AMERICAN CORP,,White Plains,NY
321497,AURORA ASOCIATES LLC,,Washington,DC
321511,JEFFREY GOODELL,,WASHINGTON,DC
321533,SEEDS OF PEACE,,WASHINGTON,DC
321555,NATURAL RESOURCE RESULTS LLC,consulting,Washington,DC
321577,ALLIANCE ONE,Consulting,Alexandria,VA
321590,INTERNATIONAL EMISSIONS TRADING ASSOCIATION USA,,WASHINGTON,DC
321613,"RENEWABLE ENERGY GROUP, INC.",Biodiesel manufacturer and services provider.,Ames,IA
321635,CHERRIN LAW GROUP,law firm,Berkley,MI
321657,LONNIE JOHNSON,,Royal Oak,MI
321670,ERIC ZOLT,,LOS ANGELES,CA
321692,JOHN BUCKLEY,,Washington,DC
321715,AMERICAN SHIPPING & LOGISTICS GROUP,Government relations and public policy work for US shipping company,Arlington,VA
321737,M. COLLEEN MCHUGH,,Corpus Christi,TX
321750,ERIC PRAG,,WASHINGTON,DC
321772,MR. DAVID KLAUS,,Bethesda,MD
321794,"PATRICK PELLERIN PUBLIC RELATIONS, INC.",,WASHINGTON,DC
321817,"MUSEUM OF SCIENCE, BOSTON","science museum; science, technology, engineering, and math (STEM) education",BOSTON,MA
321874,"VAN HEUVELEN STRATEGIES, LLC",&#226;€‹Strategic consulting and lobbying,WASHINGTON,DC
321896,UNIVERSITY OF NEVADA HEALTH SCIENCES SYSTEM,,LAS VEGAS,NV
321910,"MAINE STREET SOLUTIONS, LLC",Lobbying,Augusta,ME
321932,CAPTAIN CONSULTANTS,,CLIFTON PARK,NJ
321954,"BEARD, EDWARD P SR",,WARWICK,RI
321976,INDIANA REGIONAL MEDICAL CENTER (IRMC),,Indiana,PA
321998,ROCKEFELLER GROUP DEVELOPMENT CORPORATION,,Annapolis,MD
322011,TRM CONSULTANTS LLC,,WESTFIELD,MA
322033,1199SEIU HEALTHCARE EDUCATION PROJECT,Healthcare,New York,NY
322055,SYMMETRIX,"Public Affairs, Media Relations, Government Affairs",Rockville,MD
322077,"CUMBERLAND NORTH AMERICA, LLC",Lobbying,Dunkirk,MD
322090,FREEDOM'S WATCH,,Washington,DC
322113,"SONOSITE, INC.",,BOTHELL,WA
322135,NATIONAL ABSTINENCE EDUCATION ASSOCIATION,,Washington,DC
322157,"HILL, WANDA",,ALEXANDRIA,VA
322170,PIER STRATEGIES LLC,"boutique govt relations, business development, and consulting firm",Savannah,GA
322192,SETTLE & ASSOC,,ABINGDON,VA
322215,SALLY KATZEN,,WASHINGTON,DC
322237,FAMILIES AGAINST MANDATORY MINIMUMS,"advocating for fair, proportionate, humane sentencing laws",Washington,DC
322250,CAMPAIGN FOR YOUTH JUSTICE,AS is,Washington,DC
322272,GOVERNMENT ELECTRONICS & INFORMATION TECH ASSOC,,ARLINGTON,VA
322294,COMMON SENSE SOLUTIONS,,VIENNA,VA
322317,DAN DIXON,,ARLINGTON,VA
322330,STEVEN KRESESKI,,WASHINGTON,DC
322352,"NATIONAL JAPANESE AMERICAN HISTORICAL SOCIETY, INC",,SAN FRANCISCO,CA
322374,"RECYCLED ENERGY DEVELOPMENT, LLC",,Westmont,IL
322396,STORME STREET,,Alexandria,VA
322432,"FOOD, NUTRITION & POLICY CONSULTANTS, LLC",,BETHESDA,MD
322454,ABIGAIL STORK,,Washington,DC
322476,GRAFTON STRATEGIES,,CHAVY CHASE ,MD
322498,PUBLIC AFFAIRS VENTURE LLC,LOBBYIST,Albany,NY
322512,IOGEN CORPORATION,Iogen Corporation is a biotechnology firm.,Ottawa,ON
322534,AMERICAN LANDS ALLIANCE,Non-profit that works to protect and restore national forests.,WASHINGTON,DC
322556,KATHERINE CHILDRESS,lobbying at the federal level for financial services companies,BETHESDA,MD
322578,"THE MALLARD GROUP, LLC",Consultant,Dripping Springs,TX
322591,BERLINER LAW PLLC,,WASHINGTON,DC
322614,WEBER LAW GROUP,,MELVILLE,NY
322636,"STEPHENS, FETZER",,RALEIGH,NC
322658,NOELLE DAVIS,,Austin,TX
322671,BURRELL JACKSON,,CLEVELAND,OH
322693,MR. DONALD KANIEWSKI,Strategic Consulting,Washington,DC
322716,"CHAPMAN CAPITOL CONSULTING, INC.",Private Consulting Firm,Ardmore,OK
322738,"PYLE CONSULTING, INC.",,Takoma Park,MD
322751,"CLARKE, DONALD H.",,WASHINGTON,DC
322795,"NAGEL, HADLEY",,NEW YORK,NY
322831,THE COALITION FOR GOVERNMENT PROCUREMENT,Trade association representing commercial-item federal government contractors,WASHINGTON,DC
322853,GOLEMAN WILLIAM B,,SAND SPRINGS,OK
322875,AYRES LAW GROUP LLP,Law firm,Washington,DC
322897,"NAHIGIAN STRATEGIES, LLC",Coalition of mothers advocating for access to therapies for epilepsy,Arlington,VA
322911,THE MATHIS HARPLE GROUP,Consultant,Washington,DC
322933,BESPOKE CONSULTING LLC,consulting and government relations,Washington,DC
322955,HOLCIM (US),,WALTHAM,MA
322977,RICHARD COCKRUM,,INDIANAPOLIS,IN
322990,APPIAN,Government affairs firm,INDIANAPOLIS,IN
323012,"JILL WARREN, P.C.",Legal and consulting services,Horseshoe Bay,TX
323034,"TABBERT HAHN EARNEST & WEDDLE, LLP",,INDIANAPOLIS,IN
323056,US-ARMENIA PUBLIC AFFAIRS COMMITTEE,,WASHINGTON,DC
323078,"GRAZER AND ASSOCIATES, LLC",self-employed public affairs consultant,Vienna,VA
323091,"JOHNSTON & ASSOCIATES, INC.",Government relations consulting,JEFFERSON CITY,MO
323114,"THE KEELEN GROUP, LLC",Government Consulting and Public Affairs Firm,Arlington,VA
323136,G2G CONSULTING,Government affairs consulting firm,Rocky River,OH
323158,ALZHEIMER'S FOUNDATION OF AMERICA,"Increasing awareness, research and support services for those with Alzheimer's disease",New York,NY
323171,SAAB SENSIS CORPORATION FORMERLY KNOWN AS SENSIS CORPORATION,"Provider of air defense, air traffic control, airline & airport operations management",East Syracuse,NY
